Date,Station,Value,lat,lng
2023-06-15,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-06-16,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-06-17,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-06-18,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-06-19,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-06-20,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-06-21,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-06-22,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2023-06-23,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-06-24,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-06-25,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-06-26,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-06-27,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2023-06-28,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-06-29,221 KARL-MARX-STRASSE,33,52.483812,13.429672
2023-06-30,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-07-01,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-07-02,221 KARL-MARX-STRASSE,10,52.483812,13.429672
2023-07-03,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-07-04,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-07-05,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-07-06,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-07-07,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2023-07-08,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-07-09,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-07-10,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-07-11,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-07-12,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-07-13,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-07-14,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-07-15,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-07-16,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-07-17,221 KARL-MARX-STRASSE,,52.483812,13.429672
2023-07-18,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-07-19,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-07-20,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2023-07-21,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2023-07-22,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-07-23,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-07-24,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-07-25,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-07-26,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2023-07-27,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-07-28,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-07-29,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-07-30,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-07-31,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-08-01,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-08-02,221 KARL-MARX-STRASSE,13,52.483812,13.429672
2023-08-03,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-08-04,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-08-05,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-08-06,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-08-07,221 KARL-MARX-STRASSE,13,52.483812,13.429672
2023-08-08,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2023-08-09,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-08-10,221 KARL-MARX-STRASSE,31,52.483812,13.429672
2023-08-11,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2023-08-12,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-08-13,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-08-14,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-08-15,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-08-16,221 KARL-MARX-STRASSE,13,52.483812,13.429672
2023-08-17,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-08-18,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2023-08-19,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-08-20,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-08-21,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-08-22,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-08-23,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2023-08-24,221 KARL-MARX-STRASSE,35,52.483812,13.429672
2023-08-25,221 KARL-MARX-STRASSE,31,52.483812,13.429672
2023-08-26,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-08-27,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-08-28,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-08-29,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-08-30,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2023-08-31,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-09-01,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2023-09-02,221 KARL-MARX-STRASSE,41,52.483812,13.429672
2023-09-03,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-09-04,221 KARL-MARX-STRASSE,45,52.483812,13.429672
2023-09-05,221 KARL-MARX-STRASSE,37,52.483812,13.429672
2023-09-06,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2023-09-07,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-09-08,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-09-09,221 KARL-MARX-STRASSE,38,52.483812,13.429672
2023-09-10,221 KARL-MARX-STRASSE,43,52.483812,13.429672
2023-09-11,221 KARL-MARX-STRASSE,63,52.483812,13.429672
2023-09-12,221 KARL-MARX-STRASSE,42,52.483812,13.429672
2023-09-13,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-09-14,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-09-15,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-09-16,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-09-17,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-09-18,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2023-09-19,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2023-09-20,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-09-21,221 KARL-MARX-STRASSE,39,52.483812,13.429672
2023-09-22,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-09-23,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-09-24,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-09-25,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-09-26,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-09-27,221 KARL-MARX-STRASSE,39,52.483812,13.429672
2023-09-28,221 KARL-MARX-STRASSE,52,52.483812,13.429672
2023-09-29,221 KARL-MARX-STRASSE,47,52.483812,13.429672
2023-09-30,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-10-01,221 KARL-MARX-STRASSE,,52.483812,13.429672
2023-10-02,221 KARL-MARX-STRASSE,,52.483812,13.429672
2023-10-03,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-10-04,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-10-05,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-10-06,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-10-07,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-10-08,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-10-09,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-10-10,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-10-11,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-10-12,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-10-13,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-10-14,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-10-15,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-10-16,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-10-17,221 KARL-MARX-STRASSE,46,52.483812,13.429672
2023-10-18,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-10-19,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-10-20,221 KARL-MARX-STRASSE,13,52.483812,13.429672
2023-10-21,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-10-22,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-10-23,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2023-10-24,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-10-25,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-10-26,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-10-27,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-10-28,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-10-29,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-10-30,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-10-31,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-11-01,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-11-02,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2023-11-03,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2023-11-04,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2023-11-05,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2023-11-06,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2023-11-07,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-11-08,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-11-09,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-11-10,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-11-11,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-11-12,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-11-13,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-11-14,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-11-15,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-11-16,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-11-17,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-11-18,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-11-19,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-11-20,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2023-11-21,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-11-22,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-11-23,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2023-11-24,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-11-25,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2023-11-26,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-11-27,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-11-28,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-11-29,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-11-30,221 KARL-MARX-STRASSE,39,52.483812,13.429672
2023-12-01,221 KARL-MARX-STRASSE,42,52.483812,13.429672
2023-12-02,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-12-03,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-12-04,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2023-12-05,221 KARL-MARX-STRASSE,33,52.483812,13.429672
2023-12-06,221 KARL-MARX-STRASSE,35,52.483812,13.429672
2023-12-07,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2023-12-08,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2023-12-09,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2023-12-10,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2023-12-11,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-12-12,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2023-12-13,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-12-14,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-12-15,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2023-12-16,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2023-12-17,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2023-12-18,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-12-19,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2023-12-20,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2023-12-21,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-12-22,221 KARL-MARX-STRASSE,13,52.483812,13.429672
2023-12-23,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-12-24,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-12-25,221 KARL-MARX-STRASSE,10,52.483812,13.429672
2023-12-26,221 KARL-MARX-STRASSE,8,52.483812,13.429672
2023-12-27,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2023-12-28,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2023-12-29,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2023-12-30,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2023-12-31,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2024-01-01,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-01-02,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2024-01-03,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2024-01-04,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2024-01-05,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-01-06,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2024-01-07,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2024-01-08,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-01-09,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-01-10,221 KARL-MARX-STRASSE,40,52.483812,13.429672
2024-01-11,221 KARL-MARX-STRASSE,35,52.483812,13.429672
2024-01-12,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2024-01-13,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2024-01-14,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2024-01-15,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-01-16,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2024-01-17,221 KARL-MARX-STRASSE,35,52.483812,13.429672
2024-01-18,221 KARL-MARX-STRASSE,42,52.483812,13.429672
2024-01-19,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2024-01-20,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2024-01-21,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2024-01-22,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2024-01-23,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-01-24,221 KARL-MARX-STRASSE,11,52.483812,13.429672
2024-01-25,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-01-26,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2024-01-27,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2024-01-28,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2024-01-29,221 KARL-MARX-STRASSE,44,52.483812,13.429672
2024-01-30,221 KARL-MARX-STRASSE,40,52.483812,13.429672
2024-01-31,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-02-01,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2024-02-02,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-02-03,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2024-02-04,221 KARL-MARX-STRASSE,10,52.483812,13.429672
2024-02-05,221 KARL-MARX-STRASSE,12,52.483812,13.429672
2024-02-06,221 KARL-MARX-STRASSE,7,52.483812,13.429672
2024-02-07,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2024-02-08,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2024-02-09,221 KARL-MARX-STRASSE,25,52.483812,13.429672
2024-02-10,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2024-02-11,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2024-02-12,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2024-02-13,221 KARL-MARX-STRASSE,23,52.483812,13.429672
2024-02-14,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2024-02-15,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2024-02-16,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2024-02-17,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2024-02-18,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-02-19,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-02-20,221 KARL-MARX-STRASSE,21,52.483812,13.429672
2024-02-21,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-02-22,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-02-23,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-02-24,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-02-25,221 KARL-MARX-STRASSE,33,52.483812,13.429672
2024-02-26,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2024-02-27,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-02-28,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-02-29,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-03-01,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2024-03-02,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2024-03-03,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-03-04,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-03-05,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-03-06,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-03-07,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-03-08,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-03-09,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-03-10,221 KARL-MARX-STRASSE,11,52.483812,13.429672
2024-03-11,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2024-03-12,221 KARL-MARX-STRASSE,40,52.483812,13.429672
2024-03-13,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-03-14,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-03-15,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2024-03-16,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-03-17,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2024-03-18,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-03-19,221 KARL-MARX-STRASSE,31,52.483812,13.429672
2024-03-20,221 KARL-MARX-STRASSE,35,52.483812,13.429672
2024-03-21,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2024-03-22,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2024-03-23,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-03-24,221 KARL-MARX-STRASSE,13,52.483812,13.429672
2024-03-25,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2024-03-26,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2024-03-27,221 KARL-MARX-STRASSE,32,52.483812,13.429672
2024-03-28,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-03-29,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-03-30,221 KARL-MARX-STRASSE,34,52.483812,13.429672
2024-03-31,221 KARL-MARX-STRASSE,37,52.483812,13.429672
2024-04-01,221 KARL-MARX-STRASSE,14,52.483812,13.429672
2024-04-02,221 KARL-MARX-STRASSE,15,52.483812,13.429672
2024-04-03,221 KARL-MARX-STRASSE,26,52.483812,13.429672
2024-04-04,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-04-05,221 KARL-MARX-STRASSE,17,52.483812,13.429672
2024-04-06,221 KARL-MARX-STRASSE,30,52.483812,13.429672
2024-04-07,221 KARL-MARX-STRASSE,29,52.483812,13.429672
2024-04-08,221 KARL-MARX-STRASSE,49,52.483812,13.429672
2024-04-09,221 KARL-MARX-STRASSE,28,52.483812,13.429672
2024-04-10,221 KARL-MARX-STRASSE,24,52.483812,13.429672
2024-04-11,221 KARL-MARX-STRASSE,27,52.483812,13.429672
2024-04-12,221 KARL-MARX-STRASSE,22,52.483812,13.429672
2024-04-13,221 KARL-MARX-STRASSE,19,52.483812,13.429672
2024-04-14,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-04-15,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2024-04-16,221 KARL-MARX-STRASSE,16,52.483812,13.429672
2024-04-17,221 KARL-MARX-STRASSE,18,52.483812,13.429672
2024-04-18,221 KARL-MARX-STRASSE,20,52.483812,13.429672
2023-04-20,282 KARLSHORST,6,52.4853,13.5295
2023-04-21,282 KARLSHORST,7,52.4853,13.5295
2023-04-22,282 KARLSHORST,11,52.4853,13.5295
2023-04-23,282 KARLSHORST,10,52.4853,13.5295
2023-04-24,282 KARLSHORST,8,52.4853,13.5295
2023-04-25,282 KARLSHORST,9,52.4853,13.5295
2023-04-26,282 KARLSHORST,10,52.4853,13.5295
2023-04-27,282 KARLSHORST,14,52.4853,13.5295
2023-04-28,282 KARLSHORST,13,52.4853,13.5295
2023-04-29,282 KARLSHORST,10,52.4853,13.5295
2023-04-30,282 KARLSHORST,9,52.4853,13.5295
2023-05-01,282 KARLSHORST,12,52.4853,13.5295
2023-05-02,282 KARLSHORST,11,52.4853,13.5295
2023-05-03,282 KARLSHORST,12,52.4853,13.5295
2023-05-04,282 KARLSHORST,7,52.4853,13.5295
2023-05-05,282 KARLSHORST,4,52.4853,13.5295
2023-05-06,282 KARLSHORST,5,52.4853,13.5295
2023-05-07,282 KARLSHORST,3,52.4853,13.5295
2023-05-08,282 KARLSHORST,6,52.4853,13.5295
2023-05-09,282 KARLSHORST,5,52.4853,13.5295
2023-05-10,282 KARLSHORST,10,52.4853,13.5295
2023-05-11,282 KARLSHORST,9,52.4853,13.5295
2023-05-12,282 KARLSHORST,6,52.4853,13.5295
2023-05-13,282 KARLSHORST,9,52.4853,13.5295
2023-05-14,282 KARLSHORST,10,52.4853,13.5295
2023-05-15,282 KARLSHORST,18,52.4853,13.5295
2023-05-16,282 KARLSHORST,9,52.4853,13.5295
2023-05-17,282 KARLSHORST,7,52.4853,13.5295
2023-05-18,282 KARLSHORST,4,52.4853,13.5295
2023-05-19,282 KARLSHORST,5,52.4853,13.5295
2023-05-20,282 KARLSHORST,4,52.4853,13.5295
2023-05-21,282 KARLSHORST,4,52.4853,13.5295
2023-05-22,282 KARLSHORST,6,52.4853,13.5295
2023-05-23,282 KARLSHORST,10,52.4853,13.5295
2023-05-24,282 KARLSHORST,11,52.4853,13.5295
2023-05-25,282 KARLSHORST,11,52.4853,13.5295
2023-05-26,282 KARLSHORST,8,52.4853,13.5295
2023-05-27,282 KARLSHORST,7,52.4853,13.5295
2023-05-28,282 KARLSHORST,6,52.4853,13.5295
2023-05-29,282 KARLSHORST,3,52.4853,13.5295
2023-05-30,282 KARLSHORST,7,52.4853,13.5295
2023-05-31,282 KARLSHORST,12,52.4853,13.5295
2023-06-01,282 KARLSHORST,8,52.4853,13.5295
2023-06-02,282 KARLSHORST,6,52.4853,13.5295
2023-06-03,282 KARLSHORST,3,52.4853,13.5295
2023-06-04,282 KARLSHORST,6,52.4853,13.5295
2023-06-05,282 KARLSHORST,6,52.4853,13.5295
2023-06-06,282 KARLSHORST,9,52.4853,13.5295
2023-06-07,282 KARLSHORST,6,52.4853,13.5295
2023-06-08,282 KARLSHORST,5,52.4853,13.5295
2023-06-09,282 KARLSHORST,6,52.4853,13.5295
2023-06-10,282 KARLSHORST,4,52.4853,13.5295
2023-06-11,282 KARLSHORST,2,52.4853,13.5295
2023-06-12,282 KARLSHORST,4,52.4853,13.5295
2023-06-13,282 KARLSHORST,6,52.4853,13.5295
2023-06-14,282 KARLSHORST,6,52.4853,13.5295
2023-06-15,282 KARLSHORST,8,52.4853,13.5295
2023-06-16,282 KARLSHORST,10,52.4853,13.5295
2023-06-17,282 KARLSHORST,10,52.4853,13.5295
2023-06-18,282 KARLSHORST,9,52.4853,13.5295
2023-06-19,282 KARLSHORST,11,52.4853,13.5295
2023-06-20,282 KARLSHORST,14,52.4853,13.5295
2023-06-21,282 KARLSHORST,10,52.4853,13.5295
2023-06-22,282 KARLSHORST,6,52.4853,13.5295
2023-06-23,282 KARLSHORST,8,52.4853,13.5295
2023-06-24,282 KARLSHORST,10,52.4853,13.5295
2023-06-25,282 KARLSHORST,10,52.4853,13.5295
2023-06-26,282 KARLSHORST,8,52.4853,13.5295
2023-06-27,282 KARLSHORST,7,52.4853,13.5295
2023-06-28,282 KARLSHORST,7,52.4853,13.5295
2023-06-29,282 KARLSHORST,14,52.4853,13.5295
2023-06-30,282 KARLSHORST,10,52.4853,13.5295
2023-07-01,282 KARLSHORST,5,52.4853,13.5295
2023-07-02,282 KARLSHORST,3,52.4853,13.5295
2023-07-03,282 KARLSHORST,10,52.4853,13.5295
2023-07-04,282 KARLSHORST,8,52.4853,13.5295
2023-07-05,282 KARLSHORST,8,52.4853,13.5295
2023-07-06,282 KARLSHORST,11,52.4853,13.5295
2023-07-07,282 KARLSHORST,12,52.4853,13.5295
2023-07-08,282 KARLSHORST,5,52.4853,13.5295
2023-07-09,282 KARLSHORST,6,52.4853,13.5295
2023-07-10,282 KARLSHORST,10,52.4853,13.5295
2023-07-11,282 KARLSHORST,9,52.4853,13.5295
2023-07-12,282 KARLSHORST,8,52.4853,13.5295
2023-07-13,282 KARLSHORST,9,52.4853,13.5295
2023-07-14,282 KARLSHORST,9,52.4853,13.5295
2023-07-15,282 KARLSHORST,8,52.4853,13.5295
2023-07-16,282 KARLSHORST,6,52.4853,13.5295
2023-07-17,282 KARLSHORST,12,52.4853,13.5295
2023-07-18,282 KARLSHORST,9,52.4853,13.5295
2023-07-19,282 KARLSHORST,14,52.4853,13.5295
2023-07-20,282 KARLSHORST,7,52.4853,13.5295
2023-07-21,282 KARLSHORST,13,52.4853,13.5295
2023-07-22,282 KARLSHORST,8,52.4853,13.5295
2023-07-23,282 KARLSHORST,7,52.4853,13.5295
2023-07-24,282 KARLSHORST,7,52.4853,13.5295
2023-07-25,282 KARLSHORST,6,52.4853,13.5295
2023-07-26,282 KARLSHORST,8,52.4853,13.5295
2023-07-27,282 KARLSHORST,10,52.4853,13.5295
2023-07-28,282 KARLSHORST,8,52.4853,13.5295
2023-07-29,282 KARLSHORST,6,52.4853,13.5295
2023-07-30,282 KARLSHORST,5,52.4853,13.5295
2023-07-31,282 KARLSHORST,7,52.4853,13.5295
2023-08-01,282 KARLSHORST,5,52.4853,13.5295
2023-08-02,282 KARLSHORST,6,52.4853,13.5295
2023-08-03,282 KARLSHORST,6,52.4853,13.5295
2023-08-04,282 KARLSHORST,8,52.4853,13.5295
2023-08-05,282 KARLSHORST,8,52.4853,13.5295
2023-08-06,282 KARLSHORST,4,52.4853,13.5295
